respondent_id,age,age_bin,gender,ethnicity,country_1,country_2,joke_id,joke_text,response,raw_response
resp_40,24,18-25,Male,South Asian,India,India,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,dont_understand,I didn't understand
resp_40,24,18-25,Male,South Asian,India,India,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",funny,Yes
resp_40,24,18-25,Male,South Asian,India,India,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",funny,Yes
resp_40,24,18-25,Male,South Asian,India,India,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,funny,Yes
resp_40,24,18-25,Male,South Asian,India,India,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s11,How do you know if a vampire is unwell? Because he'll be coffin.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",funny,Yes
resp_40,24,18-25,Male,South Asian,India,India,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s15,I'm on a whiskey diet… I’ve lost three days already.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s17,"Two wrongs don’t make a right, take your parents as an example.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",funny,Yes
resp_40,24,18-25,Male,South Asian,India,India,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_40,24,18-25,Male,South Asian,India,India,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s4,"Shake it, “the container cam”.",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s11,How do you know if a vampire is unwell? Because he'll be coffin.,funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s15,I'm on a whiskey diet… I’ve lost three days already.,funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s17,"Two wrongs don’t make a right, take your parents as an example.",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",funny,Yes
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_41,36,36-45,Female,Middle Eastern,France,Algeria,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s2,Next Halloween costume idea: CEO and Head of HR.,funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s4,"Shake it, “the container cam”.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",dont_understand,I didn't understand
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s11,How do you know if a vampire is unwell? Because he'll be coffin.,funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s15,I'm on a whiskey diet… I’ve lost three days already.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s16,A statistical correlation without causation is simply a misleading relationship.,funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s17,"Two wrongs don’t make a right, take your parents as an example.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",funny,Yes
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_42,50,46-55,Male,White / Caucasian,USA,USA,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s2,Next Halloween costume idea: CEO and Head of HR.,funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s4,"Shake it, “the container cam”.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s11,How do you know if a vampire is unwell? Because he'll be coffin.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",dont_understand,I didn't understand the statement
resp_43,22,18-25,Female,East Asian,Japan,Japan,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s15,I'm on a whiskey diet… I’ve lost three days already.,dont_understand,I didn't understand the statement
resp_43,22,18-25,Female,East Asian,Japan,Japan,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s17,"Two wrongs don’t make a right, take your parents as an example.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",funny,Yes
resp_43,22,18-25,Female,East Asian,Japan,Japan,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_43,22,18-25,Female,East Asian,Japan,Japan,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s4,"Shake it, “the container cam”.",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s11,How do you know if a vampire is unwell? Because he'll be coffin.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s15,I'm on a whiskey diet… I’ve lost three days already.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s17,"Two wrongs don’t make a right, take your parents as an example.",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",funny,Yes
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_44,55,55+,Male,Middle Eastern,Egypt,Egypt,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s4,"Shake it, “the container cam”.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s11,How do you know if a vampire is unwell? Because he'll be coffin.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s15,I'm on a whiskey diet… I’ve lost three days already.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s17,"Two wrongs don’t make a right, take your parents as an example.",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",funny,Yes
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_45,43,36-45,Female,Hispanic / Latino,Spain,Spain,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,not_funny,No
resp_46,35,36-45,Male,Black / African,Nigeria,Nigeria,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_46,35,36-45,Male,Black / African,Nigeria,Nigeria,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_46,35,36-45,Male,Black / African,Nigeria,Nigeria,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_46,35,36-45,Male,Black / African,Nigeria,Nigeria,s4,"Shake it, “the container cam”.",funny,Yes
resp_46,35,36-45,Male,Black / African,Nigeria,Nigeria,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
